,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6591,6591,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4108284,4129781,21497,4,344,4108284,4129781,21497,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6603,6603,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4249911,4249911,0,1,86,4249911,4249911,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6604,6604,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3928011,4251527,323516,5,430,3928011,4251527,323516,5,430,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6605,6605,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4252528,4252528,0,1,86,4252528,4252528,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6608,6608,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4251625,4251625,0,1,86,4251625,4251625,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6609,6609,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4259277,4259277,0,1,86,4259277,4259277,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6610,6610,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4257731,4257731,0,1,86,4257731,4257731,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6611,6611,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4250731,4250731,0,1,86,4250731,4250731,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6612,6612,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4254279,4254279,0,1,86,4254279,4254279,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6613,6613,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4255131,4255131,0,1,86,4255131,4255131,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6614,6614,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4254129,4254129,0,1,86,4254129,4254129,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6615,6615,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4258026,4258026,0,1,86,4258026,4258026,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6628,6628,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4258232,4377233,119001,2,172,4258232,4377233,119001,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6629,6629,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,4376026,4376026,0,1,86,4376026,4376026,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6630,6630,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4382634,4382634,0,1,86,4382634,4382634,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6631,6631,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4379630,4379630,0,1,86,4379630,4379630,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6632,6632,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4384527,4384527,0,1,86,4384527,4384527,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6633,6633,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4258776,4377277,118501,2,172,4258776,4377277,118501,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6634,6634,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4376526,4376526,0,1,86,4376526,4376526,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6635,6635,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4381740,4381740,0,1,86,4381740,4381740,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6636,6636,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4381239,4381239,0,1,86,4381239,4381239,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6637,6637,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4384126,4384126,0,1,86,4384126,4384126,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6638,6638,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4379780,4379780,0,1,86,4379780,4379780,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6643,6643,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4108284,4108284,0,1,78,4108284,4108284,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6644,6644,0,fd2d:ab8c:225::b30,08:00:27:38:31:62,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4108284,4108284,0,1,86,4108284,4108284,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6645,6645,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4133777,4133777,0,1,78,4133777,4133777,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6649,6649,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,4288428,4368702,80274,2,768,4288428,4368702,80274,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
6659,6659,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,4031424,4031431,7,2,432,4031424,4031431,7,2,432,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
6665,6665,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4375351,4531022,155671,6,628,4375351,4531022,155671,6,628,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6666,6666,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4505781,4533281,27500,2,172,4505781,4533281,27500,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6667,6667,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4505532,4531028,25496,2,172,4505532,4531028,25496,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6668,6668,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4509233,4535731,26498,3,258,4509233,4535731,26498,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6669,6669,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4382274,4531278,149004,4,344,4382274,4531278,149004,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6670,6670,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,4504029,4532030,28001,2,172,4504029,4532030,28001,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6671,6671,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,4526446,4536451,10005,3,258,4526446,4536451,10005,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6672,6672,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4503735,4537734,33999,2,172,4503735,4537734,33999,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6673,6673,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,4526447,4531454,5007,3,258,4526447,4531454,5007,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6675,6675,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,4540033,4540446,413,2,172,4540033,4540446,413,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6676,6676,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4504629,4534632,30003,2,172,4504629,4534632,30003,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6677,6677,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4504129,4539629,35500,2,172,4504129,4539629,35500,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6678,6678,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4508732,4540237,31505,2,172,4508732,4540237,31505,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6679,6679,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4509626,4538127,28501,2,172,4509626,4538127,28501,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6680,6680,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4510278,4536275,25997,2,172,4510278,4536275,25997,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6681,6681,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4506022,4531529,25507,2,172,4506022,4531529,25507,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6701,6701,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,4549339,4608732,59393,2,768,4549339,4608732,59393,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
6702,6702,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4656437,4656437,0,1,86,4656437,4656437,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6703,6703,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,4658532,4658532,0,1,86,4658532,4658532,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6704,6704,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4657030,4657030,0,1,86,4657030,4657030,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6706,6706,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,4659448,4659448,0,1,86,4659448,4659448,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6707,6707,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4658281,4658281,0,1,86,4658281,4658281,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6708,6708,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,4661450,4661450,0,1,86,4661450,4661450,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6709,6709,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4656779,4656779,0,1,86,4656779,4656779,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6710,6710,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4657235,4657235,0,1,86,4657235,4657235,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6711,6711,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4660731,4660731,0,1,86,4660731,4660731,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6712,6712,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4665531,4665531,0,1,86,4665531,4665531,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6714,6714,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4665130,4665130,0,1,86,4665130,4665130,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6715,6715,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,4664445,4664445,0,1,86,4664445,4664445,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6716,6716,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4664630,4664630,0,1,86,4664630,4664630,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6717,6717,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4665280,4665280,0,1,86,4665280,4665280,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6718,6718,0,fd2d:ab8c:225:0:51e6:bfd4:61a6:7837,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,4526860,4526860,0,1,86,4526860,4526860,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6719,6719,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,4631565,4631565,0,3,648,4631565,4631565,0,3,648,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
6750,6750,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,4784447,4784447,0,1,86,4784447,4784447,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6751,6751,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4786526,4786526,0,1,86,4786526,4786526,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6752,6752,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4786231,4786231,0,1,86,4786231,4786231,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6753,6753,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4784773,4784773,0,1,86,4784773,4784773,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6754,6754,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,4782945,4782945,0,1,86,4782945,4782945,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6757,6757,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4664630,4782129,117499,2,172,4664630,4782129,117499,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6758,6758,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4789779,4789779,0,1,86,4789779,4789779,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6759,6759,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4782530,4782530,0,1,86,4782530,4782530,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6760,6760,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4783781,4783781,0,1,86,4783781,4783781,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6761,6761,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4788627,4788627,0,1,86,4788627,4788627,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6762,6762,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4785730,4785730,0,1,86,4785730,4785730,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6763,6763,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,4788453,4788453,0,1,86,4788453,4788453,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6764,6764,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4664736,4783737,119001,2,172,4664736,4783737,119001,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6765,6765,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,4782029,4782029,0,1,86,4782029,4782029,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6766,6766,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4788127,4788127,0,1,86,4788127,4788127,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6778,6778,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,4767864,4828485,60621,2,768,4767864,4828485,60621,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
6779,6779,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,3712393,3942502,230109,4,344,3712393,3942502,230109,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6784,6784,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4781876,4907315,125439,3,370,4781876,4907315,125439,3,370,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6785,6785,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4913234,4913234,0,1,86,4913234,4913234,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6786,6786,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4910774,4910774,0,1,86,4910774,4910774,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6787,6787,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,4909447,4909447,0,1,86,4909447,4909447,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6788,6788,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4912026,4912026,0,1,86,4912026,4912026,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6790,6790,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4907736,4907736,0,1,86,4907736,4907736,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6791,6791,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4912776,4912776,0,1,86,4912776,4912776,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6792,6792,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,4907444,4907444,0,1,86,4907444,4907444,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6794,6794,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,4913127,4913127,0,1,86,4913127,4913127,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6795,6795,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4910633,4910633,0,1,86,4910633,4910633,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6796,6796,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4914736,4914736,0,1,86,4914736,4914736,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
